player_name,team,season,points,rebounds,assists,turnovers,minutes,fg_pct,plus_minus,playoffs_flag
Toney Douglas,2TM,2013,7.5,1.9,2.1,1.1,18.2,0.403,0.0,False
Toney Douglas,HOU,2013,8.1,1.8,1.9,1.1,18.6,0.395,0.0,False
Toney Douglas,SAC,2013,6.1,2.2,2.6,1.1,17.1,0.43,0.0,False
Goran Dragić,PHO,2013,14.7,3.1,7.4,2.8,33.5,0.443,0.0,False
Andre Drummond,DET,2013,7.9,7.6,0.5,1.0,20.7,0.608,0.0,False
Jared Dudley,PHO,2013,10.9,3.1,2.6,1.3,27.5,0.468,0.0,False
Chris Duhon,LAL,2013,2.9,1.5,2.9,0.9,17.8,0.382,0.0,False
Tim Duncan,SAS,2013,17.8,9.9,2.7,2.1,30.1,0.502,0.0,False
Mike Dunleavy,MIL,2013,10.5,3.9,1.9,1.2,25.9,0.442,0.0,False
Kevin Durant,OKC,2013,28.1,7.9,4.6,3.5,38.5,0.51,0.0,False
Devin Ebanks,LAL,2013,3.4,2.2,0.5,0.6,10.4,0.329,0.0,False
Wayne Ellington,2TM,2013,7.9,2.1,1.3,0.7,21.3,0.427,0.0,False
Wayne Ellington,MEM,2013,5.5,1.3,1.1,0.6,16.9,0.407,0.0,False
Wayne Ellington,CLE,2013,10.4,3.0,1.6,0.9,25.9,0.439,0.0,False
Monta Ellis,MIL,2013,19.2,3.9,6.0,3.1,37.5,0.416,0.0,False
Kim English,DET,2013,2.9,0.9,0.6,0.5,9.9,0.375,0.0,False
Jeremy Evans,UTA,2013,2.0,1.6,0.3,0.2,5.8,0.614,0.0,False
Reggie Evans,BRK,2013,4.5,11.1,0.5,1.4,24.6,0.479,0.0,False
Tyreke Evans,SAC,2013,15.2,4.4,3.5,2.0,31.0,0.478,0.0,False
Festus Ezeli,GSW,2013,2.4,4.0,0.3,0.8,14.4,0.438,0.0,False
Kenneth Faried,DEN,2013,11.5,9.2,1.0,1.4,28.1,0.552,0.0,False
Derrick Favors,UTA,2013,9.4,7.1,1.0,1.7,23.2,0.482,0.0,False
Raymond Felton,NYK,2013,13.9,2.9,5.5,2.3,34.0,0.427,0.0,False
Landry Fields,TOR,2013,4.7,4.1,1.2,0.8,20.3,0.457,0.0,False
Derek Fisher,2TM,2013,5.3,1.1,1.4,0.9,17.4,0.342,0.0,False
Derek Fisher,DAL,2013,8.6,1.7,3.4,2.0,25.4,0.354,0.0,False
Derek Fisher,OKC,2013,4.1,0.9,0.7,0.5,14.4,0.333,0.0,False
Evan Fournier,DEN,2013,5.3,0.9,1.2,0.8,11.3,0.493,0.0,False
Randy Foye,UTA,2013,10.8,1.5,2.0,1.1,27.4,0.397,0.0,False
Jimmer Fredette,SAC,2013,7.2,1.0,1.3,1.0,14.0,0.421,0.0,False
Joel Freeland,POR,2013,2.6,2.3,0.3,0.4,9.4,0.408,0.0,False
Danilo Gallinari,DEN,2013,16.2,5.2,2.5,1.6,32.5,0.418,0.0,False
Francisco García,2TM,2013,5.5,1.6,1.1,0.6,17.7,0.393,0.0,False
Francisco García,SAC,2013,5.2,1.7,1.1,0.5,17.8,0.376,0.0,False
Francisco García,HOU,2013,6.4,1.3,1.1,0.7,17.7,0.432,0.0,False
Kevin Garnett,BOS,2013,14.8,7.8,2.3,1.6,29.7,0.496,0.0,False
Diante Garrett,PHO,2013,2.1,0.8,1.6,0.8,7.8,0.327,0.0,False
Marc Gasol,MEM,2013,14.1,7.8,4.0,2.0,35.0,0.494,0.0,False
Pau Gasol,LAL,2013,13.7,8.6,4.1,2.1,33.8,0.466,0.0,False
Rudy Gay,2TM,2013,18.2,6.1,2.7,2.6,35.8,0.416,0.0,False
Rudy Gay,MEM,2013,17.2,5.9,2.6,2.5,36.7,0.408,0.0,False
Rudy Gay,TOR,2013,19.5,6.4,2.8,2.8,34.7,0.425,0.0,False
Alonzo Gee,CLE,2013,10.3,3.9,1.6,1.6,31.0,0.41,0.0,False
Mickaël Gelabale,MIN,2013,5.0,2.8,0.7,0.4,17.9,0.518,0.0,False
Paul George,IND,2013,17.4,7.6,4.1,2.9,37.6,0.419,0.0,False
Daniel Gibson,CLE,2013,5.4,1.3,1.8,0.7,20.0,0.34,0.0,False
Taj Gibson,CHI,2013,8.0,5.3,0.9,1.2,22.4,0.485,0.0,False
Manu Ginóbili,SAS,2013,11.8,3.4,4.6,2.2,23.2,0.425,0.0,False
Drew Gooden,MIL,2013,3.3,1.9,0.4,0.6,9.4,0.328,0.0,False
Ben Gordon,CHA,2013,11.2,1.7,1.9,1.8,20.8,0.408,0.0,False
Eric Gordon,NOH,2013,17.0,1.8,3.3,2.8,30.1,0.402,0.0,False
Marcin Gortat,PHO,2013,11.1,8.5,1.2,1.6,30.8,0.521,0.0,False
Andrew Goudelock,LAL,2013,0.0,1.0,0.0,0.0,6.0,0.0,0.0,False
Danny Granger,IND,2013,5.4,1.8,0.6,0.8,14.8,0.286,0.0,False
Aaron Gray,TOR,2013,2.8,3.2,0.8,0.9,12.2,0.533,0.0,False
Danny Green,SAS,2013,10.5,3.1,1.8,1.2,27.5,0.448,0.0,False
Draymond Green,GSW,2013,2.9,3.3,0.7,0.6,13.4,0.327,0.0,False
Gerald Green,IND,2013,7.0,2.4,0.8,0.9,18.0,0.366,0.0,False
Jeff Green,BOS,2013,12.8,3.9,1.6,1.6,27.8,0.467,0.0,False
Willie Green,LAC,2013,6.3,1.3,0.8,0.4,16.5,0.461,0.0,False
Blake Griffin,LAC,2013,18.0,8.3,3.7,2.3,32.5,0.538,0.0,False
Hamed Haddadi,2TM,2013,2.8,3.7,0.4,1.0,10.7,0.427,0.0,False
Hamed Haddadi,MEM,2013,1.2,1.8,0.3,0.3,6.7,0.333,0.0,False
Hamed Haddadi,PHO,2013,4.1,5.1,0.5,1.6,13.8,0.459,0.0,False
Jordan Hamilton,DEN,2013,5.2,2.4,0.6,0.5,9.9,0.418,0.0,False
Richard Hamilton,CHI,2013,9.8,1.7,2.4,1.7,21.8,0.429,0.0,False
Ben Hansbrough,IND,2013,2.0,0.6,0.8,0.6,7.1,0.333,0.0,False
Tyler Hansbrough,IND,2013,7.0,4.6,0.4,1.0,16.9,0.432,0.0,False
James Harden,HOU,2013,25.9,4.9,5.8,3.8,38.3,0.438,0.0,False
Maurice Harkless,ORL,2013,8.2,4.4,0.7,0.9,26.0,0.461,0.0,False
Josh Harrellson,MIA,2013,1.7,1.2,0.0,0.5,5.2,0.444,0.0,False
Al Harrington,ORL,2013,5.1,2.7,1.0,0.7,11.9,0.351,0.0,False
Devin Harris,ATL,2013,9.9,2.0,3.4,1.5,24.5,0.438,0.0,False
Terrel Harris,2TM,2013,0.8,1.3,0.5,0.9,6.9,0.148,0.0,False
Terrel Harris,MIA,2013,1.4,1.3,0.3,0.6,4.1,0.25,0.0,False
Terrel Harris,NOH,2013,0.4,1.3,0.5,1.0,8.3,0.105,0.0,False
Tobias Harris,2TM,2013,11.0,5.2,1.3,1.2,23.6,0.455,0.0,False
Tobias Harris,MIL,2013,4.9,2.0,0.5,0.6,11.6,0.461,0.0,False
Tobias Harris,ORL,2013,17.3,8.5,2.1,1.8,36.1,0.453,0.0,False
Udonis Haslem,MIA,2013,3.9,5.4,0.5,0.6,18.9,0.514,0.0,False
Spencer Hawes,PHI,2013,11.0,7.2,2.2,1.6,27.2,0.464,0.0,False
Chuck Hayes,SAC,2013,2.7,4.0,1.5,0.6,16.3,0.442,0.0,False
Gordon Hayward,UTA,2013,14.1,3.1,3.0,1.7,29.2,0.435,0.0,False
Lazar Hayward,MIN,2013,2.5,1.0,0.8,0.0,7.8,0.2,0.0,False
Brendan Haywood,CHA,2013,3.5,4.8,0.5,0.8,19.0,0.431,0.0,False
Gerald Henderson,CHA,2013,15.5,3.7,2.6,1.6,31.4,0.447,0.0,False
Xavier Henry,NOH,2013,3.9,1.8,0.3,0.6,12.5,0.41,0.0,False
John Henson,MIL,2013,6.0,4.7,0.5,0.7,13.1,0.482,0.0,False
Roy Hibbert,IND,2013,11.9,8.3,1.4,2.1,28.7,0.448,0.0,False
J.J. Hickson,POR,2013,12.7,10.4,1.1,1.8,29.0,0.562,0.0,False
Cory Higgins,CHA,2013,2.3,0.5,0.8,0.0,5.3,0.316,0.0,False
Nenê,WAS,2013,12.6,6.7,2.9,2.3,27.2,0.48,0.0,False
George Hill,IND,2013,14.2,3.7,4.7,1.5,34.5,0.443,0.0,False
Grant Hill,LAC,2013,3.2,1.7,0.9,0.9,15.1,0.388,0.0,False
Jordan Hill,LAL,2013,6.7,5.7,0.4,0.9,15.8,0.497,0.0,False
Kirk Hinrich,CHI,2013,7.7,2.6,5.2,1.7,29.4,0.377,0.0,False
Jrue Holiday,PHI,2013,17.7,4.2,8.0,3.7,37.5,0.431,0.0,False
Justin Holiday,PHI,2013,4.7,1.6,1.7,1.0,15.8,0.333,0.0,False
Ryan Hollins,LAC,2013,3.4,2.3,0.2,0.7,11.1,0.614,0.0,False
Tyler Honeycutt,SAC,2013,0.9,1.1,0.2,0.6,3.6,0.273,0.0,False
Al Horford,ATL,2013,17.4,10.2,3.2,2.0,37.2,0.543,0.0,False
Dwight Howard,LAL,2013,17.1,12.4,1.4,3.0,35.8,0.578,0.0,False
Josh Howard,MIN,2013,6.7,3.3,0.4,0.9,18.8,0.403,0.0,False
Juwan Howard,MIA,2013,3.0,1.1,0.9,0.6,7.3,0.526,0.0,False
Kris Humphries,BRK,2013,5.8,5.6,0.5,0.9,18.3,0.448,0.0,False
Serge Ibaka,OKC,2013,13.2,7.7,0.5,1.6,31.1,0.573,0.0,False
Andre Iguodala,DEN,2013,13.0,5.3,5.4,2.6,34.7,0.451,0.0,False
Ersan İlyasova,MIL,2013,13.2,7.1,1.6,1.0,27.6,0.462,0.0,False
Kyrie Irving,CLE,2013,22.5,3.7,5.9,3.2,34.7,0.452,0.0,False
Royal Ivey,PHI,2013,3.2,1.1,0.6,0.4,13.2,0.431,0.0,False
Jarrett Jack,GSW,2013,12.9,3.1,5.6,2.0,29.7,0.452,0.0,False
Reggie Jackson,OKC,2013,5.3,2.4,1.7,0.8,14.2,0.458,0.0,False
Stephen Jackson,SAS,2013,6.2,2.8,1.5,1.4,19.5,0.373,0.0,False
Bernard James,DAL,2013,2.8,2.8,0.1,0.4,9.9,0.515,0.0,False
Damion James,BRK,2013,0.0,0.5,0.0,0.0,0.0,,0.0,False
LeBron James,MIA,2013,26.8,8.0,7.3,3.0,37.9,0.565,0.0,False
Mike James,DAL,2013,6.1,1.6,3.1,1.2,19.2,0.373,0.0,False
Antawn Jamison,LAL,2013,9.4,4.8,0.7,0.7,21.5,0.464,0.0,False
Al Jefferson,UTA,2013,17.8,9.2,2.1,1.3,33.1,0.494,0.0,False
Richard Jefferson,GSW,2013,3.1,1.5,0.6,0.4,10.1,0.456,0.0,False
Jared Jeffries,POR,2013,1.2,1.6,0.4,0.4,9.2,0.296,0.0,False
Charles Jenkins,2TM,2013,1.9,0.5,0.7,0.4,7.5,0.405,0.0,False
Charles Jenkins,GSW,2013,1.7,0.4,0.6,0.4,6.2,0.422,0.0,False
Charles Jenkins,PHI,2013,2.5,0.9,1.3,0.2,12.5,0.368,0.0,False
John Jenkins,ATL,2013,6.1,1.5,0.9,0.7,14.8,0.446,0.0,False
Brandon Jennings,MIL,2013,17.5,3.1,6.5,2.5,36.2,0.399,0.0,False
Jonas Jerebko,DET,2013,7.7,3.8,0.9,0.9,18.2,0.449,0.0,False
Amir Johnson,TOR,2013,10.0,7.5,1.5,1.4,28.7,0.554,0.0,False
Chris Johnson,MIN,2013,3.9,2.0,0.3,0.4,9.5,0.64,0.0,False
Chris Johnson,MEM,2013,3.6,1.4,0.3,0.4,12.8,0.44,0.0,False
Darius Johnson-Odom,LAL,2013,0.0,1.0,0.3,0.0,1.5,0.0,0.0,False
Ivan Johnson,ATL,2013,6.6,3.9,0.7,1.0,15.0,0.52,0.0,False
James Johnson,SAC,2013,5.1,2.7,1.1,1.3,16.3,0.413,0.0,False
Joe Johnson,BRK,2013,16.3,3.0,3.5,1.7,36.7,0.423,0.0,False
Orlando Johnson,IND,2013,4.0,2.2,0.9,0.6,12.1,0.4,0.0,False
Wesley Johnson,PHO,2013,8.0,2.5,0.7,1.0,19.1,0.407,0.0,False
Dahntay Jones,2TM,2013,3.4,1.3,0.6,0.5,13.0,0.369,0.0,False
Dahntay Jones,DAL,2013,3.5,1.4,0.6,0.4,12.7,0.357,0.0,False
Dahntay Jones,ATL,2013,3.1,1.1,0.7,0.6,13.6,0.39,0.0,False
DeQuan Jones,ORL,2013,3.7,1.7,0.3,0.5,12.7,0.436,0.0,False
Dominique Jones,DAL,2013,4.0,1.6,2.9,1.3,11.7,0.367,0.0,False
James Jones,MIA,2013,1.6,0.6,0.3,0.1,5.8,0.344,0.0,False
Kevin Jones,CLE,2013,3.0,2.4,0.3,0.3,10.4,0.402,0.0,False
Perry Jones,OKC,2013,2.3,1.6,0.3,0.4,7.4,0.394,0.0,False
Solomon Jones,NYK,2013,0.0,1.5,0.0,1.5,13.0,0.0,0.0,False
Terrence Jones,HOU,2013,5.5,3.4,0.8,0.7,14.5,0.457,0.0,False
DeAndre Jordan,LAC,2013,8.8,7.2,0.3,1.2,24.5,0.643,0.0,False
Cory Joseph,SAS,2013,4.5,1.9,1.9,0.8,13.9,0.464,0.0,False
Kris Joseph,2TM,2013,0.9,0.7,0.1,0.2,5.4,0.143,0.0,False
Kris Joseph,BOS,2013,1.2,0.8,0.2,0.3,4.0,0.182,0.0,False
Kris Joseph,BRK,2013,0.5,0.5,0.0,0.0,7.5,0.0,0.0,False
Chris Kaman,DAL,2013,10.5,5.6,0.8,1.6,20.7,0.507,0.0,False
Enes Freedom,UTA,2013,7.2,4.3,0.4,1.4,15.4,0.544,0.0,False
Michael Kidd-Gilchrist,CHA,2013,9.0,5.8,1.5,1.3,26.0,0.458,0.0,False
Jason Kidd,NYK,2013,6.0,4.3,3.3,1.0,26.9,0.372,0.0,False
Andrei Kirilenko,MIN,2013,12.4,5.7,2.8,1.9,31.8,0.507,0.0,False
Linas Kleiza,TOR,2013,7.4,2.6,0.8,0.7,18.8,0.333,0.0,False
Brandon Knight,DET,2013,13.3,3.3,4.0,2.7,31.5,0.407,0.0,False
Kyle Korver,ATL,2013,10.9,4.0,2.0,0.9,30.5,0.461,0.0,False
Kosta Koufos,DEN,2013,8.0,6.9,0.4,0.7,22.4,0.581,0.0,False
Viacheslav Kravtsov,DET,2013,3.1,1.8,0.4,0.6,9.0,0.717,0.0,False
Doron Lamb,2TM,2013,3.3,1.0,0.7,0.6,12.3,0.368,0.0,False
Doron Lamb,MIL,2013,3.4,0.7,0.9,0.7,12.2,0.347,0.0,False
Doron Lamb,ORL,2013,3.2,1.2,0.5,0.4,12.4,0.397,0.0,False
Jeremy Lamb,OKC,2013,3.1,0.8,0.2,0.3,6.4,0.353,0.0,False
Carl Landry,GSW,2013,10.8,6.0,0.8,1.4,23.2,0.54,0.0,False
Ty Lawson,DEN,2013,16.7,2.7,6.9,2.5,34.4,0.461,0.0,False
Courtney Lee,BOS,2013,7.8,2.4,1.8,1.1,24.9,0.464,0.0,False
David Lee,GSW,2013,18.5,11.2,3.5,2.6,36.8,0.519,0.0,False
Malcolm Lee,MIN,2013,4.9,2.4,1.3,0.6,18.1,0.382,0.0,False
Kawhi Leonard,SAS,2013,11.9,6.0,1.6,1.1,31.2,0.494,0.0,False
Meyers Leonard,POR,2013,5.5,3.7,0.5,0.7,17.5,0.545,0.0,False
Jon Leuer,2TM,2013,2.0,1.3,0.3,0.3,6.7,0.481,0.0,False
Jon Leuer,CLE,2013,2.4,1.4,0.6,0.6,10.1,0.357,0.0,False
Jon Leuer,MEM,2013,1.8,1.3,0.2,0.2,5.1,0.625,0.0,False
Rashard Lewis,MIA,2013,5.2,2.2,0.5,0.6,14.4,0.414,0.0,False
DeAndre Liggins,OKC,2013,1.5,1.4,0.4,0.4,7.4,0.447,0.0,False
Damian Lillard,POR,2013,19.0,3.1,6.5,3.0,38.6,0.429,0.0,False
Jeremy Lin,HOU,2013,13.4,3.0,6.1,2.9,32.2,0.441,0.0,False
Shaun Livingston,2TM,2013,6.3,2.4,3.3,1.2,22.0,0.48,0.0,False
Shaun Livingston,WAS,2013,3.7,2.2,2.2,1.0,18.8,0.364,0.0,False
Shaun Livingston,CLE,2013,7.2,2.5,3.6,1.2,23.2,0.507,0.0,False
Brook Lopez,BRK,2013,19.4,6.9,0.9,1.8,30.4,0.521,0.0,False
Robin Lopez,NOH,2013,11.3,5.6,0.8,1.3,26.0,0.534,0.0,False
Kevin Love,MIN,2013,18.3,14.0,2.3,2.2,34.3,0.352,0.0,False
Kyle Lowry,TOR,2013,11.6,4.7,6.4,2.3,29.7,0.401,0.0,False
John Lucas III,TOR,2013,5.3,1.0,1.7,0.4,13.1,0.386,0.0,False
Scott Machado,HOU,2013,1.3,0.2,1.0,1.3,3.5,0.5,0.0,False
Shelvin Mack,3TM,2013,4.6,1.3,2.2,1.1,13.4,0.46,0.0,False
Shelvin Mack,WAS,2013,5.3,2.3,3.3,1.1,20.1,0.4,0.0,False
Shelvin Mack,PHI,2013,0.5,0.0,0.3,0.5,1.8,0.5,0.0,False
Shelvin Mack,ATL,2013,5.2,1.2,2.2,1.2,13.4,0.488,0.0,False
Corey Maggette,DET,2013,5.3,1.4,1.1,0.9,14.3,0.355,0.0,False
Ian Mahinmi,IND,2013,5.0,3.9,0.3,1.2,16.5,0.453,0.0,False
Shawn Marion,DAL,2013,12.1,7.8,2.4,1.5,30.0,0.514,0.0,False
Kendall Marshall,PHO,2013,3.0,0.9,3.0,1.2,14.6,0.371,0.0,False
Cartier Martin,WAS,2013,6.6,2.4,0.5,0.8,16.9,0.381,0.0,False
Kenyon Martin,NYK,2013,7.2,5.3,0.4,0.9,23.9,0.602,0.0,False
Kevin Martin,OKC,2013,14.0,2.3,1.4,1.3,27.7,0.45,0.0,False
Roger Mason,NOH,2013,5.3,1.9,1.1,0.7,17.7,0.433,0.0,False
Wesley Matthews,POR,2013,14.8,2.8,2.5,1.6,34.8,0.436,0.0,False
Jason Maxiell,DET,2013,6.9,5.7,0.8,1.1,24.8,0.446,0.0,False
Eric Maynor,2TM,2013,4.5,0.7,2.8,1.2,15.0,0.377,0.0,False
Eric Maynor,OKC,2013,2.8,0.5,2.0,0.8,10.6,0.313,0.0,False
Eric Maynor,POR,2013,6.9,1.0,4.0,1.8,21.2,0.422,0.0,False
O.J. Mayo,DAL,2013,15.3,3.5,4.4,2.6,35.5,0.449,0.0,False
Luc Mbah a Moute,MIL,2013,6.7,4.4,0.9,1.2,22.9,0.401,0.0,False
JaVale McGee,DEN,2013,9.1,4.8,0.3,1.1,18.1,0.575,0.0,False
Dominic McGuire,3TM,2013,2.0,3.0,0.8,0.5,14.9,0.429,0.0,False
Dominic McGuire,TOR,2013,2.1,3.2,0.7,0.5,15.3,0.469,0.0,False
Dominic McGuire,NOH,2013,2.1,3.1,1.0,0.6,16.1,0.429,0.0,False
Dominic McGuire,IND,2013,0.0,1.0,0.5,0.0,6.0,0.0,0.0,False
Josh McRoberts,2TM,2013,6.0,4.9,2.1,1.0,22.2,0.455,0.0,False
Josh McRoberts,ORL,2013,3.9,3.3,1.7,0.7,16.7,0.392,0.0,False
Josh McRoberts,CHA,2013,9.3,7.2,2.7,1.5,30.8,0.505,0.0,False
Jodie Meeks,LAL,2013,7.9,2.2,0.9,0.7,21.3,0.387,0.0,False
Fab Melo,BOS,2013,1.2,0.5,0.0,0.2,6.0,0.5,0.0,False
Khris Middleton,DET,2013,6.1,1.9,1.0,0.4,17.6,0.44,0.0,False
C.J. Miles,CLE,2013,11.2,2.7,1.0,1.1,21.0,0.415,0.0,False
Darko Miličić,BOS,2013,0.0,1.0,0.0,2.0,5.0,0.0,0.0,False
Andre Miller,DEN,2013,9.6,2.9,5.9,2.1,26.2,0.479,0.0,False
Darius Miller,NOH,2013,2.3,1.5,0.8,0.4,13.3,0.407,0.0,False
Mike Miller,MIA,2013,4.8,2.7,1.7,0.6,15.3,0.433,0.0,False
Quincy Miller,DEN,2013,1.3,0.3,0.4,0.1,3.7,0.333,0.0,False
Paul Millsap,UTA,2013,14.6,7.1,2.6,1.8,30.4,0.49,0.0,False
Patty Mills,SAS,2013,5.1,0.9,1.1,0.7,11.3,0.469,0.0,False
Nazr Mohammed,CHI,2013,2.6,3.1,0.4,0.4,11.0,0.367,0.0,False
Greg Monroe,DET,2013,16.0,9.6,3.5,2.9,33.2,0.486,0.0,False
E'Twaun Moore,ORL,2013,7.8,2.2,2.7,1.4,22.4,0.396,0.0,False
Darius Morris,LAL,2013,4.0,1.2,1.6,0.9,14.2,0.388,0.0,False
Markieff Morris,PHO,2013,8.2,4.8,1.3,1.3,22.4,0.407,0.0,False
Marcus Morris,2TM,2013,7.7,3.6,0.8,1.0,19.8,0.422,0.0,False
Marcus Morris,HOU,2013,8.6,4.1,0.9,1.0,21.4,0.428,0.0,False
Marcus Morris,PHO,2013,5.7,2.5,0.7,1.0,16.1,0.405,0.0,False
Anthony Morrow,2TM,2013,4.0,0.7,0.3,0.2,9.3,0.441,0.0,False
Anthony Morrow,ATL,2013,5.2,1.1,0.4,0.2,12.5,0.423,0.0,False
Anthony Morrow,DAL,2013,2.3,0.2,0.2,0.2,4.8,0.5,0.0,False
Donatas Motiejūnas,HOU,2013,5.7,2.1,0.7,0.8,12.2,0.455,0.0,False
Arnett Moultrie,PHI,2013,3.7,3.1,0.2,0.4,11.5,0.582,0.0,False
Timofey Mozgov,DEN,2013,2.6,2.6,0.2,0.6,8.9,0.506,0.0,False
Byron Mullens,CHA,2013,10.6,6.4,1.5,1.4,26.9,0.385,0.0,False
Kevin Murphy,UTA,2013,0.9,0.2,0.1,0.2,3.1,0.25,0.0,False
Troy Murphy,DAL,2013,4.6,3.5,0.5,0.5,18.3,0.361,0.0,False
Steve Nash,LAL,2013,12.7,2.8,6.7,2.5,32.5,0.497,0.0,False
Gary Neal,SAS,2013,9.5,2.1,1.9,1.0,21.8,0.412,0.0,False
Jameer Nelson,ORL,2013,14.7,3.7,7.4,2.8,35.3,0.392,0.0,False
Andrew Nicholson,ORL,2013,7.8,3.4,0.6,1.1,16.7,0.527,0.0,False
Joakim Noah,CHI,2013,11.9,11.1,4.0,2.7,36.8,0.481,0.0,False
Steve Novak,NYK,2013,6.6,1.9,0.4,0.1,20.3,0.414,0.0,False
Dirk Nowitzki,DAL,2013,17.3,6.8,2.5,1.3,31.3,0.471,0.0,False
Lamar Odom,LAC,2013,4.0,5.9,1.7,1.0,19.7,0.399,0.0,False
Tim Ohlbrecht,HOU,2013,1.0,0.3,0.3,1.3,4.0,0.333,0.0,False
Emeka Okafor,WAS,2013,9.7,8.8,1.2,1.4,26.0,0.477,0.0,False
Jermaine O'Neal,PHO,2013,8.3,5.3,0.8,1.3,18.7,0.482,0.0,False
Kyle O'Quinn,ORL,2013,4.1,3.7,0.9,0.6,11.2,0.513,0.0,False
Daniel Orton,OKC,2013,2.5,2.0,0.3,0.3,8.0,0.462,0.0,False
Travis Outlaw,SAC,2013,5.3,1.6,0.6,0.5,11.7,0.418,0.0,False
Zaza Pachulia,ATL,2013,5.9,6.5,1.5,1.3,21.8,0.473,0.0,False
Jannero Pargo,3TM,2013,6.5,1.1,2.1,1.3,15.8,0.368,0.0,False
Jannero Pargo,WAS,2013,3.0,0.9,2.0,1.1,14.6,0.25,0.0,False
Jannero Pargo,ATL,2013,5.0,1.0,2.7,0.7,16.1,0.342,0.0,False
Jannero Pargo,CHA,2013,8.4,1.2,1.9,1.6,16.2,0.401,0.0,False
Jeremy Pargo,2TM,2013,6.8,1.3,2.4,1.3,16.8,0.396,0.0,False
Jeremy Pargo,CLE,2013,7.8,1.3,2.6,1.5,17.9,0.401,0.0,False
Jeremy Pargo,PHI,2013,4.9,1.2,2.0,0.9,14.9,0.381,0.0,False
Tony Parker,SAS,2013,20.3,3.0,7.6,2.6,32.9,0.522,0.0,False
Chandler Parsons,HOU,2013,15.5,5.3,3.5,1.9,36.3,0.486,0.0,False
Patrick Patterson,2TM,2013,10.4,4.7,1.1,0.9,25.0,0.512,0.0,False
Patrick Patterson,HOU,2013,11.6,4.7,1.1,0.9,25.9,0.519,0.0,False
Patrick Patterson,SAC,2013,8.0,4.8,1.3,0.8,23.2,0.494,0.0,False
Chris Paul,LAC,2013,16.9,3.7,9.7,2.3,33.4,0.481,0.0,False
Sasha Pavlović,POR,2013,2.6,1.4,0.8,0.4,13.5,0.353,0.0,False
Nikola Peković,MIN,2013,16.3,8.8,0.9,1.6,31.6,0.52,0.0,False
Jeff Ayres,IND,2013,3.9,2.8,0.4,0.6,10.0,0.484,0.0,False
Kendrick Perkins,OKC,2013,4.2,6.0,1.4,1.4,25.1,0.457,0.0,False
Johan Petro,ATL,2013,3.5,3.6,0.5,0.8,11.4,0.436,0.0,False
Paul Pierce,BOS,2013,18.6,6.3,4.8,2.8,33.4,0.436,0.0,False
Mickaël Piétrus,TOR,2013,5.3,1.9,0.5,0.8,20.3,0.347,0.0,False
Dexter Pittman,2TM,2013,0.7,1.1,0.0,0.3,2.9,0.364,0.0,False
Dexter Pittman,MIA,2013,1.5,1.8,0.0,0.5,3.0,0.6,0.0,False
Dexter Pittman,MEM,2013,0.3,0.7,0.0,0.1,2.9,0.167,0.0,False
Miles Plumlee,IND,2013,0.9,1.6,0.1,0.2,3.9,0.238,0.0,False
Quincy Pondexter,MEM,2013,6.4,2.2,1.0,0.7,21.1,0.428,0.0,False
A.J. Price,WAS,2013,7.7,2.0,3.6,1.1,22.4,0.39,0.0,False
Ronnie Price,POR,2013,2.7,1.1,1.9,0.9,13.1,0.325,0.0,False
Pablo Prigioni,NYK,2013,3.5,1.8,3.0,1.1,16.2,0.455,0.0,False
Tayshaun Prince,2TM,2013,10.4,4.4,2.4,1.1,32.1,0.438,0.0,False
Tayshaun Prince,DET,2013,11.7,4.6,2.5,1.2,32.4,0.444,0.0,False
Tayshaun Prince,MEM,2013,8.8,4.2,2.3,0.9,31.7,0.429,0.0,False
Joel Przybilla,MIL,2013,0.2,1.8,0.3,0.3,5.7,0.25,0.0,False
Chris Quinn,CLE,2013,1.4,0.3,1.3,0.9,11.1,0.25,0.0,False
Vladimir Radmanović,CHI,2013,1.3,1.1,0.3,0.3,5.8,0.302,0.0,False
Anthony Randolph,DEN,2013,3.7,2.4,0.3,0.9,8.4,0.491,0.0,False
Shavlik Randolph,BOS,2013,4.2,4.4,0.3,0.6,12.4,0.583,0.0,False
Zach Randolph,MEM,2013,15.4,11.2,1.4,2.0,34.3,0.46,0.0,False
JJ Redick,2TM,2013,14.1,2.2,3.8,1.8,30.5,0.434,0.0,False
JJ Redick,ORL,2013,15.1,2.4,4.4,2.1,31.5,0.45,0.0,False
JJ Redick,MIL,2013,12.3,1.9,2.7,1.2,28.7,0.403,0.0,False
Jason Richardson,PHI,2013,10.5,3.8,1.5,0.8,28.4,0.402,0.0,False
Quentin Richardson,NYK,2013,5.0,10.0,1.0,2.0,29.0,0.091,0.0,False
Luke Ridnour,MIN,2013,11.5,2.5,3.8,1.6,30.2,0.453,0.0,False
Austin Rivers,NOH,2013,6.2,1.8,2.1,1.2,23.2,0.372,0.0,False
Brian Roberts,NOH,2013,7.1,1.2,2.8,0.9,17.0,0.417,0.0,False
Nate Robinson,CHI,2013,13.1,2.2,4.4,1.8,25.4,0.433,0.0,False
Thomas Robinson,2TM,2013,4.8,4.5,0.7,1.3,15.1,0.43,0.0,False
Thomas Robinson,SAC,2013,4.8,4.7,0.7,1.3,15.9,0.424,0.0,False
Thomas Robinson,HOU,2013,4.5,4.1,0.5,1.2,13.0,0.449,0.0,False
